City,Livability_Score,Listing_Type,Price,Sq_Ft,Beds,Baths,Estimated_monthly_payment,Crime,Employment,Housing,Schools,User_Ratings,Address_Line_1,Agent_Name,Agent_Company,Airports,Colleges,Military_Bases,Shopping_Centers,Parks_and_Recreation,Utilities,Kitchen_Features,HOA,Parking,Garage,Pool,Laundry,Pets_Allowed,State,Zipcode
Oakland,53,House ,599000.0,1134.0,3,2,2829,F,D+,C-,D-,D-,5955 Hayes Street,Craig Ackerman,Proof Real Estate,1,3,2,1,0,2,1,Yes,Yes,No,Yes,Yes,No,CA,94621
Oakland,53,Condo ,380000.0,476.0,1,1,1795,F,D+,C-,D-,D-,7 Embarcadero W #200,Aaron Pardo,eXp Realty of California Inc.,2,3,2,2,5,1,3,Yes,Yes,Yes,No,Yes,No,CA,94607
Oakland,53,Condo ,409000.0,616.0,1,1,1932,F,D+,C-,D-,D-,155 Pearl Street #107,Anne McKereghan,Golden Gate Sotheby's International Realty,2,3,2,1,5,3,0,Yes,Yes,Yes,No,No,No,CA,94611
Oakland,53,Condo ,699998.0,1200.0,2,2,3306,F,D+,C-,D-,D-,801 Franklin Street # 1231,Megginn Yuen,HPM Group,2,3,2,2,5,3,1,Yes,Yes,No,Yes,Yes,No,CA,94607
Oakland,53,House ,569000.0,926.0,2,1,2687,F,D+,C-,D-,D-,1231 95th Ave,Eric Ma,Bay One Realty,1,3,1,0,3,3,0,No,No,No,No,No,No,CA,94603
Oakland,53,House ,425000.0,620.0,1,1,2007,F,D+,C-,D-,D-,2501 76th Ave,Lin Mayr,PACIFIC STAR REALTY & MGMT,1,3,1,1,3,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,575000.0,1287.0,3,2,2716,F,D+,C-,D-,D-,6704 Eastlawn St,James Earl Garrett,BETTER HOMES REALTY/MCARTHR,1,3,2,0,0,3,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,825000.0,1608.0,2,2,3896,F,D+,C-,D-,D-,177 19th St 11C,Stephanie Christmas,Keller Williams Realty,2,3,2,0,5,2,8,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,Condo ,495000.0,641.0,1,1,2338,F,D+,C-,D-,D-,1 Lakeside Dr 618,Mason Ma,"MASON MA, BROKER",2,3,2,0,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,House ,618000.0,1165.0,4,2,2919,F,D+,C-,D-,D-,1257 95th Ave,Claudia Wales,Bay Area Realty Investments,1,3,1,0,3,3,0,No,No,No,No,No,No,CA,94603
Oakland,53,Condo ,450000.0,767.0,1,1,2125,F,D+,C-,D-,D-,1425 Lakeside Dr 206,Lisa Mary Hedrick,Real Estate Agent,2,3,2,0,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,Condo ,575000.0,742.0,1,1,2716,F,D+,C-,D-,D-,630 Thomas L Berkley Way 516,Alice Chan,New Horizon Real Estate,2,3,2,0,5,2,13,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,House ,970000.0,1097.0,2,1,4581,F,D+,C-,D-,D-,125 Marlow,Robert Jones And Associates ,Robert Jones and Associates,1,3,1,1,3,2,1,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,560000.0,726.0,2,1,2645,F,D+,C-,D-,D-,1276 64th Ave,Margarita Williams,"Aldina Real Estate,Inc.",1,3,2,0,0,2,0,No,No,No,No,Yes,No,CA,94621
Oakland,53,House ,605000.0,905.0,2,1,2857,F,D+,C-,D-,D-,2148 105th Ave,David Schubb,Compass,1,2,1,2,3,3,4,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,585000.0,879.0,2,2,2763,F,D+,C-,D-,D-,3460 Richmond Blvd,Michelle Mino,Margarita Mino Realty & Loans,2,3,2,1,5,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,849000.0,1110.0,2,1,4010,F,D+,C-,D-,D-,3038 58th Ave,Deanna Orkin,Realty World Trademark Prop.,1,3,2,1,0,2,1,No,No,No,No,No,No,CA,94605
Oakland,53,Condo ,570000.0,803.0,1,1,2692,F,D+,C-,D-,D-,590 El Dorado Ave 108,Zaida Patel,REALTY EXPERTS,2,3,2,1,5,2,3,Yes,Yes,Yes,Yes,Yes,Yes,CA,94611
Oakland,53,Condo ,549000.0,849.0,1,1,2593,F,D+,C-,D-,D-,340 29th Avenue Unit 212,Anne McKereghan,Golden Gate Sotheby's International Realty,1,3,2,2,1,2,1,Yes,Yes,Yes,No,No,No,CA,94601
Oakland,53,House ,740000.0,1934.0,5,3,3495,F,D+,C-,D-,D-,5415 5417 Ygnacio Avenue,Mimi Le,ML Realty & Mortgage,1,3,2,1,0,2,1,Yes,Yes,Yes,No,Yes,No,CA,94601
Oakland,53,Condo ,365000.0,791.0,2,1,1724,F,D+,C-,D-,D-,1515 14th Ave 203,Erica Marr,COMMUNITY REALTY & INVESTMENTS,1,3,2,0,5,2,8,Yes,Yes,Yes,Yes,No,No,CA,94606
Oakland,53,Condo ,449999.0,1116.0,2,1,2125,F,D+,C-,D-,D-,2868 38th Ave Unit 10,Jonathan Ahern,Coldwell Banker Realty,1,3,2,0,0,3,0,No,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,425000.0,687.0,1,1,2007,F,D+,C-,D-,D-,385 Jayne Ave 111,Alexandra Degai,Garant Real Estate,2,3,2,0,5,2,2,No,No,No,Yes,Yes,No,CA,94610
Oakland,53,House ,899000.0,1200.0,2,1,4246,F,D+,C-,D-,D-,2701 Maxwell,Charles Le,eXp Realty of California Inc.,1,3,2,1,0,2,1,Yes,Yes,Yes,Yes,Yes,Yes,CA,94619
Oakland,53,House ,399000.0,850.0,2,1,1884,F,D+,C-,D-,D-,1532 5th St A,Christina Woo,Canopy Realty,2,3,2,2,5,3,2,No,No,No,No,Yes,No,CA,94607
Oakland,53,House ,350000.0,860.0,2,1,1653,F,D+,C-,D-,D-,1174 77th Ave,Pamela Spivey,"eXp Realty of California, Inc",1,3,1,1,0,2,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,769000.0,1975.0,2,1,3632,F,D+,C-,D-,D-,530 East 8th Street # 203,Courtney Davis,Park North Real Estate,2,3,2,0,5,3,3,Yes,Yes,No,Yes,Yes,No,CA,94606
Oakland,53,House ,949000.0,936.0,3,2,4482,F,D+,C-,D-,D-,3234 Delaware St,Felix Wong,Wisco Investments LLC,1,3,2,0,0,3,2,Yes,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,995000.0,1539.0,3,3,4699,F,D+,C-,D-,D-,1218 105th Avenue,Salvador Martinez,360 Central Valley Realty,1,3,1,1,3,4,2,Yes,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,619000.0,1033.0,2,2,2923,F,D+,C-,D-,D-,77 Fairmount Ave 319,Daniel Winkler,WINKLER REAL ESTATE GROUP,2,3,2,1,5,2,5,Yes,Yes,Yes,Yes,Yes,Yes,CA,94611
Oakland,53,House ,649000.0,1203.0,2,1,3065,F,D+,C-,D-,D-,6000 Morse Dr,Janet Halliburton,Century 21 Realty Alliance,1,3,2,1,1,2,4,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,750000.0,1654.0,4,2,3542,F,D+,C-,D-,D-,1839 9th Avenue,Michael Page,Group Capital Realty,1,3,2,0,5,1,0,Yes,Yes,Yes,No,No,No,CA,94606
Oakland,53,House ,435000.0,776.0,2,1,2054,F,D+,C-,D-,D-,2610 67th Ave,James Earl Garrett,BETTER HOMES REALTY/MCARTHR,1,3,2,2,2,2,0,Yes,Yes,Yes,Yes,Yes,Yes,CA,94605
Oakland,53,House ,560000.0,1177.0,3,2,2645,F,D+,C-,D-,D-,9322 Vista Court,Sharon Gill,Compass,1,2,1,1,3,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,449000.0,1006.0,1,1,2121,F,D+,C-,D-,D-,1920 Union St 9,Liz Rush,Keller Williams Realty,2,3,2,3,5,3,2,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,1199999.0,1878.0,3,3,5667,F,D+,C-,D-,D-,938 Apgar St,Gemma Francisco,Real Estate Agent,2,3,2,2,5,2,0,No,No,No,No,Yes,No,CA,94608
Oakland,53,Townhouse ,1095001.0,1484.0,3,4,5171,F,D+,C-,D-,D-,1048 62nd Street A,Daniel Winkler,WINKLER REAL ESTATE GROUP,2,3,2,2,5,2,5,Yes,Yes,Yes,No,Yes,No,CA,94608
Oakland,53,House ,698999.0,1101.0,3,2,3301,F,D+,C-,D-,D-,1631 51st Ave,Sareth Sok,"Sareth Sok, Broker",1,3,2,1,0,2,2,Yes,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,Condo ,349000.0,618.0,1,1,1648,F,D+,C-,D-,D-,4142 Manila,Bethe Vanier,Kim Cole Real Estate,2,3,2,1,5,3,7,Yes,Yes,Yes,Yes,No,Yes,CA,94609
Oakland,53,Condo ,537880.0,820.0,1,1,2540,F,D+,C-,D-,D-,340 29th Avenue Unit #209,Anne McKereghan,Golden Gate Sotheby's International Realty,1,3,2,2,1,3,1,Yes,Yes,Yes,No,No,No,CA,94601
Oakland,53,Condo ,537880.0,820.0,1,1,2540,F,D+,C-,D-,D-,340 29th Ave 209,Anne McKereghan,Golden Gate Sotheby's Int'l,1,3,2,2,1,3,8,Yes,Yes,Yes,Yes,Yes,Yes,CA,94601
Oakland,53,Condo ,675000.0,948.0,2,1,3188,F,D+,C-,D-,D-,244 Lakeside Drive Unit 1202,Elana Bennett,Coldwell Banker Realty,2,3,2,0,5,3,0,No,Yes,Yes,No,No,No,CA,94612
Oakland,53,House ,799000.0,1063.0,2,1,3774,F,D+,C-,D-,D-,711 Brockhurst St,Willie Garner,Corcoran Global Living,2,3,2,3,5,2,0,No,Yes,Yes,No,No,No,CA,94609
Oakland,53,Condo ,489900.0,885.0,2,2,2314,F,D+,C-,D-,D-,1584 Chandler Street,Christian Santos,Cornerstone Real Estate Invest,1,2,1,1,3,3,1,Yes,Yes,Yes,No,Yes,No,CA,94603
Oakland,53,House ,1199900.0,1163.0,2,2,5667,F,D+,C-,D-,D-,2625 High St,Shunnae Johnson,Realty One Group Elite,1,3,2,0,0,3,3,No,Yes,Yes,No,Yes,No,CA,94619
Oakland,53,House ,435000.0,862.0,3,1,2054,F,D+,C-,D-,D-,1277 76 Th Ave,Maria Kenyon,1st Capital,1,3,1,0,1,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,355000.0,1013.0,3,1,1677,F,D+,C-,D-,D-,271 Fitzpatrick Road,Donna Vu,VU REALTY & FINANCIAL,1,3,1,2,1,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,550000.0,860.0,2,2,2598,F,D+,C-,D-,D-,988 Franklin St 606,Eunice Edwards,United Brokers Real Estate,2,3,2,1,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,Condo ,482000.0,1445.0,3,2,2276,F,D+,C-,D-,D-,2470 26th Ave G,Andrew Lo,Excel Realty,1,3,2,0,0,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,479990.0,1420.0,3,2,2267,F,D+,C-,D-,D-,951 88th Avenue,Ricardo Gil,Gil's Real Estate,1,3,1,1,3,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,1425000.0,2903.0,4,3,6730,F,D+,C-,D-,D-,6787 Skyview Drive,Daisy Finazzo,Discovery Realty Inc.,1,2,1,1,3,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,600000.0,1746.0,3,2,2834,F,D+,C-,D-,D-,7039 Lacey Ave,Jesus Zazueta Peregrina,Alliance Bay Realty,1,3,1,1,3,2,0,No,No,No,No,No,No,CA,94605
Oakland,53,House ,460000.0,1015.0,3,1,2173,F,D+,C-,D-,D-,721 Tyler St,Maria Valencia,All Homes Sold Realty Pros,1,3,1,1,4,3,2,Yes,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,450000.0,861.0,2,1,2125,F,D+,C-,D-,D-,2525 Church St,Aziza McGlothen,LA BAY PROPERTIES,1,3,2,1,2,2,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,430000.0,910.0,2,1,2031,F,D+,C-,D-,D-,10751 Pearmain St,Leah Stapleton,CENTURY 21 Epic,1,3,1,1,3,2,0,No,Yes,Yes,No,No,No,CA,94603
Oakland,53,House ,649000.0,1314.0,3,2,3065,F,D+,C-,D-,D-,7415 Fresno Street,Denise E. Smith,ROYAL REALTORS & LOAN SERVICES,1,3,1,1,3,2,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,699000.0,1022.0,3,2,3301,F,D+,C-,D-,D-,4032 Quigley St,Phil Fair,Corcoran Global Living,1,3,2,0,0,2,0,No,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,600000.0,1900.0,3,2,2834,F,D+,C-,D-,D-,927 Pine St,Leah Stapleton,CENTURY 21 Epic,2,3,2,3,5,2,0,No,Yes,Yes,No,No,No,CA,94607
Pleasanton,83,Townhouse ,700000.0,1198.0,2,2,3306,A,A,C-,A,A,601 Palomino A,Sylvia Tian,Excel Realty,1,2,1,2,1,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1695000.0,1973.0,4,2,8005,A,A,C-,A,A,1138 Bordeaux St,Manoj Thomas,Cascade California Realty,0,2,1,3,1,3,8,No,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,Townhouse ,879000.0,1302.0,2,2,4151,A,A,C-,A,A,3097 Bolero Ct,Sunny Khatav,ValleyVentures Realty Inc,1,2,1,3,0,3,7,Yes,Yes,Yes,Yes,Yes,No,CA,94588
Pleasanton,83,Townhouse ,999800.0,1224.0,3,2,4722,A,A,C-,A,A,1559 Calle Santiago,Min Xu,Valley Realty,1,2,1,3,1,3,3,Yes,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1998000.0,2240.0,3,2,9436,A,A,C-,A,A,860 Genevieve Pl,Jackie Byerly,Byerly Properties Inc.,1,2,1,2,1,3,4,No,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,Townhouse ,739900.0,1291.0,3,2,3494,A,A,C-,A,A,3618 Woodbine Way,Antonio Abad,"Realty Source, Incorporated",1,2,0,3,0,3,3,Yes,Yes,Yes,Yes,Yes,No,CA,94588
Pleasanton,83,House ,998950.0,1003.0,2,1,4718,A,A,C-,A,A,2444 Heatherlark Cir,Lisa Sterling,Venture Sotheby's Intl Rlty,1,2,1,3,0,3,7,No,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1449000.0,1816.0,4,2,6843,A,A,C-,A,A,4097 Brooks Ct,Carl Medford Team,Keller Williams Benchmark,1,2,1,3,0,3,8,No,Yes,Yes,Yes,Yes,No,CA,94588
Pleasanton,83,House ,899999.0,1502.0,2,3,4251,A,A,C-,A,A,7421 Stonedale Dr,Yvette Petersen,KW Santa Clara Valley Inc,1,2,1,3,0,3,8,No,No,No,Yes,Yes,No,CA,94588
Pleasanton,83,House ,1169000.0,1368.0,4,2,5521,A,A,C-,A,A,4137 Cristobal Way,Timothy McGuire,Compass,1,2,1,3,1,3,3,No,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1399000.0,1265.0,3,2,6607,A,A,C-,A,A,560 E Angela St,Deanna Armario,Keller Williams Tri-Valley,1,2,1,1,1,3,6,No,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1150000.0,1345.0,2,2,5431,A,A,C-,A,A,1568 Oxsen St,Otto Catrina,Catrina R.E. & Investments,1,2,1,2,1,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94566
Pleasanton,83,House ,1499000.0,1549.0,4,2,7080,A,A,C-,A,A,3411 Isle Royal Ct,Connie Marie Cox,Legacy Real Estate & Assoc.,1,2,1,3,0,3,4,No,Yes,Yes,Yes,Yes,No,CA,94588
Pleasanton,83,Townhouse ,899000.0,1064.0,2,2,4246,A,A,C-,A,A,4091 Nice Ct,Varsha Upadhye,Coldwell Banker Realty,1,2,1,3,0,4,0,No,Yes,Yes,No,No,No,CA,94588
Pleasanton,83,House ,1595000.0,2003.0,4,3,7533,A,A,C-,A,A,7677 Knollbrook Drive,Melissa Pederson,Venture Sotheby's International Realty,1,2,1,3,0,4,2,Yes,Yes,Yes,No,No,No,CA,94588
Pleasanton,83,House ,1398000.0,1614.0,3,3,6603,A,A,C-,A,A,2706 Labecca Court,Norm Stanley,Golden Gate Sotheby's International Realty,1,2,1,3,0,3,2,Yes,Yes,Yes,No,No,No,CA,94588
Pleasanton,83,House ,1199000.0,1421.0,2,2,5663,A,A,C-,A,A,5769 Northway Rd,The Jamison Team,Tuscana Properties,1,2,1,3,0,3,0,No,No,No,No,Yes,No,CA,94566
Dublin,82,Townhouse ,824000.0,1346.0,2,3,3892,A-,A,C,B+,A+,6489 Sherwood Pl,Suzanne Rocha,Cal Home,1,2,0,3,0,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,House ,749000.0,963.0,2,2,3537,A-,A,C,B+,A+,11880 Pollardstown Ct,Josephine Uy Magat,Real Estate Agent,1,2,0,2,1,3,11,No,No,No,Yes,No,No,CA,94568
Dublin,82,House ,999000.0,1270.0,3,2,4718,A-,A,C,B+,A+,6760 Poplar Way,Megan Zang,Compass,1,2,0,1,0,3,2,No,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,House ,2100000.0,2584.0,4,3,9918,A-,A,C,B+,A+,8091 Iglesia Dr,Michael Duggan,The Duggan Group,1,2,0,2,1,3,14,No,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,Condo ,1498000.0,2758.0,5,4,7075,A-,A,C,B+,A+,5457 Gracen Way,Carol Sawdey,BHHS Drysdale Properties,1,2,0,3,0,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,Townhouse ,949000.0,1817.0,3,3,4482,A-,A,C,B+,A+,6584 S Mariposa Ct,Joe Liao,J & A Realty,1,2,0,3,0,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,House ,1200000.0,1424.0,3,2,5667,A-,A,C,B+,A+,8730 Longford Way,Jane Cresswell,Realty World Pinnacle,1,2,0,3,1,3,5,No,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,House ,1499000.0,2424.0,4,4,7080,A-,A,C,B+,A+,5768 Huntley Ave,Aj Rana,Lemara Commercial,1,2,0,2,0,3,10,Yes,Yes,Yes,Yes,Yes,No,CA,94568
Dublin,82,Condo ,998888.0,1521.0,2,3,4718,A-,A,C,B+,A+,7946 Regional Common,Dominic Ng,Legacy Real Estate & Assoc.,1,2,0,2,1,3,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94568
Dublin,82,Condo ,1098888.0,1584.0,3,3,5190,A-,A,C,B+,A+,7951 Regional Common,Rachael Hand,Golden Gate Sotheby's International Realty,1,2,0,2,1,3,1,Yes,Yes,Yes,No,No,No,CA,94568
San Ramon,85,House ,1499000.0,1715.0,3,3,7080,A+,A,C-,A+,A+,1034 Lakeridge Pl,Kristine Reyes,Bridges Real Estate,1,1,0,3,0,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,1688000.0,2455.0,4,3,7972,A+,A,C-,A+,A+,2586 Shadow Mountain Dr,Tanya Jones,Compass,1,1,0,3,1,3,7,No,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,Condo ,625000.0,914.0,2,2,2952,A+,A,C-,A+,A+,735 Watson Canyon Ct 120,Alan Chan,"Synergi Properties, LLC",0,1,0,3,1,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,2248800.0,2967.0,4,4,10621,A+,A,C-,A+,A+,6116 Alpine Blue Dr,Jaya Joshi,Town Real Estate,0,1,0,2,0,3,10,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,1750000.0,2486.0,5,3,8265,A+,A,C-,A+,A+,139 Metairie Pl,Khrista Jarvis,Coldwell Banker Realty,1,1,0,3,1,3,12,No,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,House ,1899988.0,2785.0,5,3,8973,A+,A,C-,A+,A+,584 Santander Dr,Luana Pereira,Keller Williams Realty,1,1,0,3,1,3,11,Yes,Yes,Yes,Yes,Yes,Yes,CA,94583
San Ramon,85,House ,2415000.0,2970.0,4,3,11406,A+,A,C-,A+,A+,115 Alisma Ct,Felicie Tsuruda,Compass,0,1,0,3,0,3,14,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,2400000.0,2971.0,4,3,11335,A+,A,C-,A+,A+,4596 Sweetgale Dr,Kenny Kim,Compass,0,1,0,3,0,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,1950000.0,3094.0,5,3,9210,A+,A,C-,A+,A+,12223 Santa Teresa Dr,Mark Lafferty,Keller Williams Tri-Valley,1,1,0,3,1,3,7,No,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,Condo ,678000.0,914.0,2,2,3202,A+,A,C-,A+,A+,785 Watson Canyon Court # 146,Danielle Shen,Grand Realty Group,0,1,0,3,1,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,Condo ,618000.0,949.0,2,2,2919,A+,A,C-,A+,A+,285 Reflections Drive # 23,Danielle Shen,Grand Realty Group,1,1,0,3,1,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,House ,1998000.0,2444.0,4,2,9436,A+,A,C-,A+,A+,440 Marble Canyon Ct,Paul Zuvella,Compass,1,1,0,3,0,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,1499000.0,1520.0,4,2,7080,A+,A,C-,A+,A+,511 Marlboro Ct,Akiko Lewis,Compass,1,1,0,3,1,3,5,No,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,House ,1649888.0,2183.0,3,3,7792,A+,A,C-,A+,A+,5035 Rowan Dr,Rob H. Bedi,Keller Williams Tri-Valley,0,1,0,2,0,3,14,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,2250000.0,2776.0,4,3,10626,A+,A,C-,A+,A+,216 Lasso Circle,Melissa Geary,Geary Real Estate,1,1,0,3,1,3,13,Yes,Yes,Yes,Yes,Yes,Yes,CA,94583
San Ramon,85,House ,1688000.0,2144.0,3,3,7972,A+,A,C-,A+,A+,2235 Magnolia Bridge Dr,Roger Prasad,RP Estates,0,1,0,3,0,3,10,Yes,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,House ,1898888.0,2363.0,4,3,8968,A+,A,C-,A+,A+,1745 Blakesley Dr,Rohit K. Pathak,Compass,1,1,0,2,0,3,9,No,Yes,Yes,Yes,Yes,No,CA,94582
San Ramon,85,Townhouse ,680000.0,1064.0,2,2,3212,A+,A,C-,A+,A+,540 La Copita Ct,Jill Cherne,Keller Williams Realty,1,1,0,3,1,3,10,Yes,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,Townhouse ,1149900.0,1587.0,3,3,5431,A+,A,C-,A+,A+,758 Galemeadow Circle,Lisa Doyle,Sereno,0,1,0,3,0,3,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94582
San Ramon,85,Townhouse ,1399000.0,1900.0,3,3,6607,A+,A,C-,A+,A+,4057 W Lakeshore Dr,Tom Hart,BHHS Drysdale Properties,1,1,0,3,0,3,16,Yes,Yes,Yes,Yes,Yes,Yes,CA,94582
San Ramon,85,House ,899000.0,1165.0,2,2,4246,A+,A,C-,A+,A+,6919 Wisteria Street,Iris Tran,Lyon RE Elk Grove,1,1,0,3,1,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94583
San Ramon,85,Condo ,449000.0,474.0,1,1,2121,A+,A,C-,A+,A+,120 Reflections Dr Unit 22,Michael Kehrig,Coldwell Banker Realty,1,1,0,3,1,4,0,No,Yes,Yes,No,No,No,CA,94583
San Ramon,85,House ,1325000.0,3367.0,5,3,6258,A+,A,C-,A+,A+,2978 Ascot Dr,Paul Zuvella,Better Homes and Gardens Real Estate Reliance Partners,1,1,0,3,1,2,0,No,Yes,Yes,No,No,No,CA,94583
San Ramon,85,House ,1200000.0,2804.0,4,3,5667,A+,A,C-,A+,A+,5445 Canyon Crest Dr,Paul Zuvella,Better Homes and Gardens Real Estate Reliance Partners,1,1,0,3,0,2,0,No,Yes,Yes,No,No,No,CA,94582
Danville,85,Townhouse ,820000.0,1358.0,3,2,3873,A+,A+,D,A+,A+,440 Sycamore Cir,Shawn Li,LCL Grand Corp.,0,1,0,3,0,3,8,Yes,Yes,Yes,Yes,Yes,No,CA,94526
Danville,85,House ,2650000.0,3141.0,4,3,12516,A+,A+,D,A+,A+,100 Julie Ct,Khrista Jarvis,Coldwell Banker Realty,0,1,0,3,0,3,12,Yes,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,Townhouse ,1199000.0,1991.0,3,2,5663,A+,A+,D,A+,A+,3702 Silver Oak Pl,Michael Kehrig,Coldwell Banker Realty,1,1,0,3,0,4,0,No,Yes,Yes,No,No,No,CA,94506
Danville,85,House ,1798000.0,2016.0,4,2,8492,A+,A+,D,A+,A+,225 Franciscan Dr,Mark Kennedy,The Agency,1,1,0,3,0,3,8,No,Yes,Yes,Yes,Yes,No,CA,94526
Danville,85,House ,1788000.0,2402.0,5,3,8444,A+,A+,D,A+,A+,54 Antelope Ct,Tom Kortizija,Compass,0,1,0,3,0,3,10,Yes,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,House ,1499000.0,1894.0,4,2,7080,A+,A+,D,A+,A+,67 Calistoga Ct,Brady Hobby,"Hobby Associates, Inc",1,1,0,3,0,3,7,No,Yes,Yes,Yes,Yes,No,CA,94526
Danville,85,House ,1798000.0,3281.0,4,3,8492,A+,A+,D,A+,A+,604 Clear Lake St,Paul Zuvella,Compass,0,1,0,3,0,3,13,Yes,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,House ,1679000.0,2131.0,3,2,7930,A+,A+,D,A+,A+,494 Freitas Rd,Oby Ali,Compass,0,1,0,3,0,3,15,Yes,Yes,Yes,Yes,Yes,No,CA,94526
Danville,85,House ,2298800.0,2963.0,4,3,10857,A+,A+,D,A+,A+,501 Garrigan Ct,Joujou Chawla,Compass,0,1,0,3,0,3,15,No,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,House ,1798000.0,2456.0,4,3,8492,A+,A+,D,A+,A+,267 Jasmine Way,Debra Rebhahn,Compass,0,1,0,3,0,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,Townhouse ,948950.0,1598.0,3,3,4482,A+,A+,D,A+,A+,503 Conejo Court,Rick Rodriguez,Core One Real Estate & Mgmt.,1,1,0,3,0,3,7,Yes,Yes,Yes,Yes,Yes,No,CA,94506
Danville,85,Townhouse ,945000.0,1542.0,3,3,4463,A+,A+,D,A+,A+,126 Lawnview Cir,Jeff Bruno,Compass,1,1,0,3,0,3,6,Yes,Yes,Yes,Yes,Yes,No,CA,94526
Danville,85,House ,975000.0,1170.0,3,2,4605,A+,A+,D,A+,A+,27 Marques Court,Karyn Henson,ROCK & ASSOCIATES INC,1,1,0,3,0,3,1,Yes,Yes,Yes,Yes,Yes,No,CA,94526
